filename	bam_id	indexing_id	sample_id	Count	batch
WTCHG_365641_280110	365641	280110	BHM00070	6242802	1
WTCHG_365641_281193	365641	281193	BHM00093	5593744	1
WTCHG_365641_282181	365641	282181	BHM00025	5971031	1
WTCHG_365641_283169	365641	283169	BHM00028	8983621	1
WTCHG_365641_284157	365641	284157	BHM00020	5096958	1
WTCHG_365641_285145	365641	285145	BHM00063	5249814	1
WTCHG_365641_286133	365641	286133	BHM00065	5378128	1
WTCHG_365641_287121	365641	287121	BHM00098	5316329	1
WTCHG_365641_288109	365641	288109	BHM00035	6066425	1
WTCHG_365641_289192	365641	289192	BHM00005	5575576	1
WTCHG_365641_290180	365641	290180	BHM00080	5976403	1
WTCHG_365641_292156	365641	292156	BHM00069	5143363	1
WTCHG_365641_293144	365641	293144	BHM00066	5557043	1
WTCHG_365641_294132	365641	294132	BHM00084	5074094	1
WTCHG_365641_295120	365641	295120	BHM00099	5196965	1
WTCHG_365641_296108	365641	296108	BHM00007	6166000	1
WTCHG_365641_296108	365641	296108	BHM00007	6166000	1
