WTCHG	seqID	indexingID	sampleID	count	batch
WTCHG_450975_223180	450975	223180	B1022V2	1618007	3
WTCHG_450975_224105	450975	224105	B1033V6	1787302	3
WTCHG_450975_224192	450975	224192	B1022V3	1627845	3
WTCHG_450975_225109	450975	225109	B1022V4	1579490	3
WTCHG_450975_225188	450975	225188	B1033V7	1797655	3
WTCHG_450975_226121	450975	226121	B1022V5	2022570	3
WTCHG_450975_226176	450975	226176	B1035V3	1767789	3
WTCHG_450975_227133	450975	227133	B1022V6	1890368	3
WTCHG_450975_227164	450975	227164	B1035V4	1893622	3
WTCHG_450975_228145	450975	228145	B1022V7	1870481	3
WTCHG_450975_228152	450975	228152	B1013V1	1577651	3
WTCHG_450975_229140	450975	229140	B1013V3	1715840	3
WTCHG_450975_229157	450975	229157	B1024V1	1694688	3
WTCHG_450975_230128	450975	230128	B1013V5	1442631	3
WTCHG_450975_230169	450975	230169	B1024V2	1612104	3
WTCHG_450975_231116	450975	231116	B1013V6	1723063	3
WTCHG_450975_231181	450975	231181	B1024V3	1468457	3
WTCHG_450975_232104	450975	232104	B1013V7	1733350	3
WTCHG_450975_232193	450975	232193	B1024V4	1553150	3
WTCHG_450975_233110	450975	233110	B1024V5	1916572	3
WTCHG_450975_233187	450975	233187	B1016V1	1845626	3
WTCHG_450975_234122	450975	234122	B1024V6	1850631	3
WTCHG_450975_234175	450975	234175	B1016V3	1886500	3
WTCHG_450975_235134	450975	235134	B1024V7	1876498	3
WTCHG_450975_235163	450975	235163	B1016V4	1706515	3
WTCHG_450975_236146	450975	236146	B1025V1	2066136	3
WTCHG_450975_236151	450975	236151	B1016V5	1898809	3
WTCHG_450975_237139	450975	237139	B1016V6	1494145	3
WTCHG_450975_237158	450975	237158	B1025V2	749180	3
WTCHG_450975_238127	450975	238127	B1020V2	1622649	3
WTCHG_450975_238170	450975	238170	B1025V3	634365	3
WTCHG_450975_239115	450975	239115	B1020V3	1679686	3
WTCHG_450975_239182	450975	239182	B1025V4	1763161	3
WTCHG_450975_240103	450975	240103	B1020V4	1934980	3
WTCHG_450975_240194	450975	240194	B1025V5	1578609	3
WTCHG_450975_241111	450975	241111	B1025V6	1739160	3
WTCHG_450975_241186	450975	241186	B1020V6	1736579	3
WTCHG_450975_242123	450975	242123	B1025V7	561087	3
WTCHG_450975_242174	450975	242174	B1026V1	1641866	3
WTCHG_450975_243135	450975	243135	B1027V1	1556781	3
WTCHG_450975_243162	450975	243162	B1026V2	1586630	3
WTCHG_450975_244147	450975	244147	B1027V2	1941105	3
WTCHG_450975_244150	450975	244150	B1026V3	1839044	3
WTCHG_450975_245138	450975	245138	B1026V4	1684133	3
WTCHG_450975_245159	450975	245159	B1027V3	1726789	3
WTCHG_450975_246126	450975	246126	B1026V5	1530323	3
WTCHG_450975_246171	450975	246171	B1027V4	1796189	3
WTCHG_450975_247114	450975	247114	B1026V6	1722464	3
WTCHG_450975_247183	450975	247183	B1027V5	844480	3
WTCHG_450975_248102	450975	248102	B1026V7	1871523	3
WTCHG_450975_248195	450975	248195	B1027V6	1632882	3
WTCHG_450975_249112	450975	249112	B1029V1	1565946	3
WTCHG_450975_249185	450975	249185	B1028V2	1713514	3
WTCHG_450975_250124	450975	250124	B1029V2	1827686	3
WTCHG_450975_250173	450975	250173	B1028V4	6409	3
WTCHG_450975_251136	450975	251136	B1029V3	1534938	3
WTCHG_450975_251161	450975	251161	B1028V5	990372	3
WTCHG_450975_252148	450975	252148	B1029V4	1737112	3
WTCHG_450975_252149	450975	252149	B1028V7	1654380	3
WTCHG_450975_253137	450975	253137	B1031V3	1610382	3
WTCHG_450975_253160	450975	253160	B1029V5	1636041	3
WTCHG_450975_254125	450975	254125	B1031V4	1588417	3
WTCHG_450975_254172	450975	254172	B1029V6	1618400	3
WTCHG_450975_255113	450975	255113	B1031V5	1663017	3
WTCHG_450975_255184	450975	255184	B1029V7	1589814	3
WTCHG_450975_256101	450975	256101	B1031V6	1860660	3
WTCHG_450975_256196	450975	256196	B1034V1	1674081	3
WTCHG_450975_257101	450975	257101	B1001V2	1788962	3
WTCHG_450975_257196	450975	257196	B1034V2	1698340	3
WTCHG_450975_258113	450975	258113	B1001V3	1451466	3
WTCHG_450975_258184	450975	258184	B1034V3	1671280	3
WTCHG_450975_259125	450975	259125	B1001V4	1778223	3
WTCHG_450975_259172	450975	259172	B1034V4	1806849	3
WTCHG_450975_260137	450975	260137	B1001V5	1821995	3
WTCHG_450975_260160	450975	260160	B1034V5	1653380	3
WTCHG_450975_261148	450975	261148	B1034V6	1682822	3
WTCHG_450975_261149	450975	261149	B1001V6	1775499	3
WTCHG_450975_262136	450975	262136	B1034V7	1745247	3
WTCHG_450975_262161	450975	262161	B1001V7	1739291	3
WTCHG_450975_263124	450975	263124	B1037V1	1102702	3
WTCHG_450975_263173	450975	263173	B1003V1	1657592	3
WTCHG_450975_264112	450975	264112	B1037V2	1858208	3
WTCHG_450975_264185	450975	264185	B1003V2	1731083	3
WTCHG_450975_265102	450975	265102	B1003V3	1614144	3
WTCHG_450975_265195	450975	265195	B1037V3	1560467	3
WTCHG_450975_266114	450975	266114	B1003V4	1518529	3
WTCHG_450975_266183	450975	266183	B1037V4	1641114	3
WTCHG_450975_267126	450975	267126	B1003V5	1654616	3
WTCHG_450975_267171	450975	267171	B1037V5	1755170	3
WTCHG_450975_268138	450975	268138	B1003V6	1577859	3
WTCHG_450975_268159	450975	268159	B1037V6	1692528	3
WTCHG_450975_269147	450975	269147	B1036V1	1731027	3
WTCHG_450975_269150	450975	269150	B1003V7	1634426	3
WTCHG_450975_270135	450975	270135	B1036V2	1821728	3
WTCHG_450975_270162	450975	270162	B1004V3	1560141	3
WTCHG_450975_271123	450975	271123	B1036V3	1800938	3
WTCHG_450975_271174	450975	271174	B1004V5	1746469	3
WTCHG_450975_272111	450975	272111	B1036V5	1729156	3
WTCHG_450975_272186	450975	272186	B1004V6	1649158	3
WTCHG_450975_273103	450975	273103	B1004V7	1645169	3
WTCHG_450975_273194	450975	273194	B1036V6	1801136	3
WTCHG_450975_274115	450975	274115	B1005V1	1714180	3
WTCHG_450975_274182	450975	274182	B1002V1	1730806	3
WTCHG_450975_275127	450975	275127	B1005V2	1750918	3
WTCHG_450975_275170	450975	275170	B1002V2	1721144	3
WTCHG_450975_276139	450975	276139	B1005V3	1828412	3
WTCHG_450975_276158	450975	276158	B1002V3	278087	3
WTCHG_450975_277146	450975	277146	B1002V4	1727533	3
WTCHG_450975_277151	450975	277151	B1005V4	1712943	3
WTCHG_450975_278134	450975	278134	B1002V5	1636307	3
WTCHG_450975_278163	450975	278163	B1005V5	1847150	3
WTCHG_450975_279122	450975	279122	B1002V6	1675432	3
WTCHG_450975_279175	450975	279175	B1005V6	1781669	3
WTCHG_450975_280110	450975	280110	B1002V7	1664071	3
WTCHG_450975_280187	450975	280187	B1005V7	1678104	3
WTCHG_450975_281104	450975	281104	B1008V1	1670700	3
WTCHG_450975_281193	450975	281193	B1011V2	1643380	3
WTCHG_450975_282116	450975	282116	B1008V3	1699495	3
WTCHG_450975_282181	450975	282181	B1011V3	1672001	3
WTCHG_450975_283128	450975	283128	B1008V4	1700793	3
WTCHG_450975_283169	450975	283169	B1011V4	1753617	3
WTCHG_450975_284140	450975	284140	B1008V5	1867893	3
WTCHG_450975_284157	450975	284157	B1011V5	1689604	3
WTCHG_450975_285145	450975	285145	B1011V6	1762969	3
WTCHG_450975_285152	450975	285152	B1008V6	1757238	3
WTCHG_450975_286133	450975	286133	B1011V7	1639426	3
WTCHG_450975_286164	450975	286164	B1008V7	1780234	3
WTCHG_450975_287121	450975	287121	B1015V1	1596904	3
WTCHG_450975_287176	450975	287176	B1009V1	1667227	3
WTCHG_450975_288109	450975	288109	B1015V2	1734712	3
WTCHG_450975_288188	450975	288188	B1009V2	1750019	3
WTCHG_450975_289105	450975	289105	B1009V3	1769765	3
WTCHG_450975_289192	450975	289192	B1015V3	1380788	3
WTCHG_450975_290117	450975	290117	B1009V4	1844585	3
WTCHG_450975_290180	450975	290180	B1015V4	1777288	3
WTCHG_450975_291129	450975	291129	B1009V5	1860706	3
WTCHG_450975_291168	450975	291168	B1015V5	1724353	3
WTCHG_450975_292141	450975	292141	B1009V7	1659597	3
WTCHG_450975_292156	450975	292156	B1015V6	1535522	3
WTCHG_450975_293144	450975	293144	B1015V7	1668687	3
WTCHG_450975_293153	450975	293153	B1010V1	1746218	3
WTCHG_450975_294132	450975	294132	B1030V1	1688533	3
WTCHG_450975_294165	450975	294165	B1010V2	1619746	3
WTCHG_450975_295120	450975	295120	B1030V2	1773197	3
WTCHG_450975_295177	450975	295177	B1010V3	1802085	3
WTCHG_450975_296108	450975	296108	B1030V3	1855006	3
WTCHG_450975_296189	450975	296189	B1010V5	2037051	3
WTCHG_450976_201106	450976	201106	B1010V6	1653961	3
WTCHG_450976_201191	450976	201191	B1030V4	1839971	3
WTCHG_450976_202118	450976	202118	B1010V7	1633760	3
WTCHG_450976_202179	450976	202179	B1030V5	1570165	3
WTCHG_450976_203130	450976	203130	B1012V1	1753480	3
WTCHG_450976_203167	450976	203167	B1030V6	1713636	3
WTCHG_450976_204142	450976	204142	B1012V2	1821832	3
WTCHG_450976_204155	450976	204155	B1030V7	1724442	3
WTCHG_450976_205143	450976	205143	B1039V2	1797970	3
WTCHG_450976_205154	450976	205154	B1012V3	1707666	3
WTCHG_450976_206131	450976	206131	B1039V3	1730708	3
WTCHG_450976_206166	450976	206166	B1012V4	1810881	3
WTCHG_450976_207119	450976	207119	B1039V4	1710600	3
WTCHG_450976_207178	450976	207178	B1012V5	1774479	3
WTCHG_450976_208107	450976	208107	B1039V5	1774891	3
WTCHG_450976_208190	450976	208190	B1012V6	1762722	3
WTCHG_450976_209107	450976	209107	B1012V7	1808892	3
WTCHG_450976_209190	450976	209190	B1039V6	1659340	3
WTCHG_450976_210119	450976	210119	B1017V1	1599117	3
WTCHG_450976_210178	450976	210178	B1039V7	1943853	3
WTCHG_450976_211131	450976	211131	B1017V2	1805571	3
WTCHG_450976_211166	450976	211166	B1021V1	1931831	3
WTCHG_450976_212143	450976	212143	B1017V3	1756642	3
WTCHG_450976_212154	450976	212154	B1021V5	690672	3
WTCHG_450976_213142	450976	213142	B1021V7	1936154	3
WTCHG_450976_213155	450976	213155	B1017V4	1828402	3
WTCHG_450976_214130	450976	214130	B1006V1	1734233	3
WTCHG_450976_214167	450976	214167	B1017V5	1743316	3
WTCHG_450976_215118	450976	215118	B1006V2	1767428	3
WTCHG_450976_215179	450976	215179	B1017V6	1864292	3
WTCHG_450976_216106	450976	216106	B1006V4	1728237	3
WTCHG_450976_216191	450976	216191	B1018V1	1557344	3
WTCHG_450976_217108	450976	217108	B1018V2	1793109	3
WTCHG_450976_217189	450976	217189	B1006V5	1901459	3
WTCHG_450976_218120	450976	218120	B1018V3	1693204	3
WTCHG_450976_218177	450976	218177	B1006V6	1749894	3
WTCHG_450976_219132	450976	219132	B1018V5	1803141	3
WTCHG_450976_219165	450976	219165	B1006V7	1824790	3
WTCHG_450976_220144	450976	220144	B1018V6	1764029	3
WTCHG_450976_220153	450976	220153	B1033V2	1811328	3
WTCHG_450976_221141	450976	221141	B1033V3	1708865	3
WTCHG_450976_221156	450976	221156	B1018V7	1792367	3
WTCHG_450976_222129	450976	222129	B1033V4	1517362	3
WTCHG_450976_222168	450976	222168	B1022V1	1640600	3
WTCHG_450976_223117	450976	223117	B1033V5	1672873	3
WTCHG_450976_223180	450976	223180	B1022V2	1606366	3
WTCHG_450976_224105	450976	224105	B1033V6	1769265	3
WTCHG_450976_224192	450976	224192	B1022V3	1612698	3
WTCHG_450976_225109	450976	225109	B1022V4	1564496	3
WTCHG_450976_225188	450976	225188	B1033V7	1784105	3
WTCHG_450976_226121	450976	226121	B1022V5	2007367	3
WTCHG_450976_226176	450976	226176	B1035V3	1749711	3
WTCHG_450976_227133	450976	227133	B1022V6	1873508	3
WTCHG_450976_227164	450976	227164	B1035V4	1879941	3
WTCHG_450976_228145	450976	228145	B1022V7	1859236	3
WTCHG_450976_228152	450976	228152	B1013V1	1563136	3
WTCHG_450976_229140	450976	229140	B1013V3	1703470	3
WTCHG_450976_229157	450976	229157	B1024V1	1682703	3
WTCHG_450976_230128	450976	230128	B1013V5	1429348	3
WTCHG_450976_230169	450976	230169	B1024V2	1600943	3
WTCHG_450976_231116	450976	231116	B1013V6	1709506	3
WTCHG_450976_231181	450976	231181	B1024V3	1456958	3
WTCHG_450976_232104	450976	232104	B1013V7	1721415	3
WTCHG_450976_232193	450976	232193	B1024V4	1538884	3
WTCHG_450976_233110	450976	233110	B1024V5	1898626	3
WTCHG_450976_233187	450976	233187	B1016V1	1833358	3
WTCHG_450976_234122	450976	234122	B1024V6	1830637	3
WTCHG_450976_234175	450976	234175	B1016V3	1873180	3
WTCHG_450976_235134	450976	235134	B1024V7	1859483	3
WTCHG_450976_235163	450976	235163	B1016V4	1695391	3
WTCHG_450976_236146	450976	236146	B1025V1	2051484	3
WTCHG_450976_236151	450976	236151	B1016V5	1878712	3
WTCHG_450976_237139	450976	237139	B1016V6	1483422	3
WTCHG_450976_237158	450976	237158	B1025V2	745845	3
WTCHG_450976_238127	450976	238127	B1020V2	1607039	3
WTCHG_450976_238170	450976	238170	B1025V3	628225	3
WTCHG_450976_239115	450976	239115	B1020V3	1670244	3
WTCHG_450976_239182	450976	239182	B1025V4	1749468	3
WTCHG_450976_240103	450976	240103	B1020V4	1918321	3
WTCHG_450976_240194	450976	240194	B1025V5	1564324	3
WTCHG_450976_241111	450976	241111	B1025V6	1730199	3
WTCHG_450976_241186	450976	241186	B1020V6	1721858	3
WTCHG_450976_242123	450976	242123	B1025V7	556168	3
WTCHG_450976_242174	450976	242174	B1026V1	1626824	3
WTCHG_450976_243135	450976	243135	B1027V1	1541310	3
WTCHG_450976_243162	450976	243162	B1026V2	1571402	3
WTCHG_450976_244147	450976	244147	B1027V2	1925765	3
WTCHG_450976_244150	450976	244150	B1026V3	1817954	3
WTCHG_450976_245138	450976	245138	B1026V4	1667558	3
WTCHG_450976_245159	450976	245159	B1027V3	1711298	3
WTCHG_450976_246126	450976	246126	B1026V5	1516732	3
WTCHG_450976_246171	450976	246171	B1027V4	1782150	3
WTCHG_450976_247114	450976	247114	B1026V6	1706647	3
WTCHG_450976_247183	450976	247183	B1027V5	837090	3
WTCHG_450976_248102	450976	248102	B1026V7	1856515	3
WTCHG_450976_248195	450976	248195	B1027V6	1622890	3
WTCHG_450976_249112	450976	249112	B1029V1	1551639	3
WTCHG_450976_249185	450976	249185	B1028V2	1696648	3
WTCHG_450976_250124	450976	250124	B1029V2	1808675	3
WTCHG_450976_250173	450976	250173	B1028V4	6486	3
WTCHG_450976_251136	450976	251136	B1029V3	1520557	3
WTCHG_450976_251161	450976	251161	B1028V5	982795	3
WTCHG_450976_252148	450976	252148	B1029V4	1723215	3
WTCHG_450976_252149	450976	252149	B1028V7	1641528	3
WTCHG_450976_253137	450976	253137	B1031V3	1598411	3
WTCHG_450976_253160	450976	253160	B1029V5	1627919	3
WTCHG_450976_254125	450976	254125	B1031V4	1581129	3
WTCHG_450976_254172	450976	254172	B1029V6	1612983	3
WTCHG_450976_255113	450976	255113	B1031V5	1651219	3
WTCHG_450976_255184	450976	255184	B1029V7	1577526	3
WTCHG_450976_256101	450976	256101	B1031V6	1841683	3
WTCHG_450976_256196	450976	256196	B1034V1	1660290	3
WTCHG_450976_257101	450976	257101	B1001V2	1773240	3
WTCHG_450976_257196	450976	257196	B1034V2	1688730	3
WTCHG_450976_258113	450976	258113	B1001V3	1437654	3
WTCHG_450976_258184	450976	258184	B1034V3	1655741	3
WTCHG_450976_259125	450976	259125	B1001V4	1763346	3
WTCHG_450976_259172	450976	259172	B1034V4	1792585	3
WTCHG_450976_260137	450976	260137	B1001V5	1807795	3
WTCHG_450976_260160	450976	260160	B1034V5	1638700	3
WTCHG_450976_261148	450976	261148	B1034V6	1672969	3
WTCHG_450976_261149	450976	261149	B1001V6	1759941	3
WTCHG_450976_262136	450976	262136	B1034V7	1729540	3
WTCHG_450976_262161	450976	262161	B1001V7	1723308	3
WTCHG_450976_263124	450976	263124	B1037V1	1091407	3
WTCHG_450976_263173	450976	263173	B1003V1	1648858	3
WTCHG_450976_264112	450976	264112	B1037V2	1839446	3
WTCHG_450976_264185	450976	264185	B1003V2	1716311	3
WTCHG_450976_265102	450976	265102	B1003V3	1600806	3
WTCHG_450976_265195	450976	265195	B1037V3	1549447	3
WTCHG_450976_266114	450976	266114	B1003V4	1505232	3
WTCHG_450976_266183	450976	266183	B1037V4	1630008	3
WTCHG_450976_267126	450976	267126	B1003V5	1637012	3
WTCHG_450976_267171	450976	267171	B1037V5	1740439	3
WTCHG_450976_268138	450976	268138	B1003V6	1569202	3
WTCHG_450976_268159	450976	268159	B1037V6	1675571	3
WTCHG_450976_269147	450976	269147	B1036V1	1717112	3
WTCHG_450976_269150	450976	269150	B1003V7	1620431	3
WTCHG_450976_270135	450976	270135	B1036V2	1803784	3
WTCHG_450976_270162	450976	270162	B1004V3	1543159	3
WTCHG_450976_271123	450976	271123	B1036V3	1783498	3
WTCHG_450976_271174	450976	271174	B1004V5	1732215	3
WTCHG_450976_272111	450976	272111	B1036V5	1714706	3
WTCHG_450976_272186	450976	272186	B1004V6	1636948	3
WTCHG_450976_273103	450976	273103	B1004V7	1629217	3
WTCHG_450976_273194	450976	273194	B1036V6	1784273	3
WTCHG_450976_274115	450976	274115	B1005V1	1698621	3
WTCHG_450976_274182	450976	274182	B1002V1	1714416	3
WTCHG_450976_275127	450976	275127	B1005V2	1738966	3
WTCHG_450976_275170	450976	275170	B1002V2	1709252	3
WTCHG_450976_276139	450976	276139	B1005V3	1802184	3
WTCHG_450976_276158	450976	276158	B1002V3	274466	3
WTCHG_450976_277146	450976	277146	B1002V4	1711294	3
WTCHG_450976_277151	450976	277151	B1005V4	1699548	3
WTCHG_450976_278134	450976	278134	B1002V5	1625007	3
WTCHG_450976_278163	450976	278163	B1005V5	1832866	3
WTCHG_450976_279122	450976	279122	B1002V6	1662690	3
WTCHG_450976_279175	450976	279175	B1005V6	1764738	3
WTCHG_450976_280110	450976	280110	B1002V7	1651507	3
WTCHG_450976_280187	450976	280187	B1005V7	1667228	3
WTCHG_450976_281104	450976	281104	B1008V1	1659054	3
WTCHG_450976_281193	450976	281193	B1011V2	1631086	3
WTCHG_450976_282116	450976	282116	B1008V3	1683204	3
WTCHG_450976_282181	450976	282181	B1011V3	1653731	3
WTCHG_450976_283128	450976	283128	B1008V4	1682894	3
WTCHG_450976_283169	450976	283169	B1011V4	1737314	3
WTCHG_450976_284140	450976	284140	B1008V5	1850314	3
WTCHG_450976_284157	450976	284157	B1011V5	1672623	3
WTCHG_450976_285145	450976	285145	B1011V6	1747640	3
WTCHG_450976_285152	450976	285152	B1008V6	1741809	3
WTCHG_450976_286133	450976	286133	B1011V7	1622336	3
WTCHG_450976_286164	450976	286164	B1008V7	1766110	3
WTCHG_450976_287121	450976	287121	B1015V1	1583511	3
WTCHG_450976_287176	450976	287176	B1009V1	1654838	3
WTCHG_450976_288109	450976	288109	B1015V2	1722779	3
WTCHG_450976_288188	450976	288188	B1009V2	1726284	3
WTCHG_450976_289105	450976	289105	B1009V3	1754232	3
WTCHG_450976_289192	450976	289192	B1015V3	1369196	3
WTCHG_450976_290117	450976	290117	B1009V4	1831311	3
WTCHG_450976_290180	450976	290180	B1015V4	1760893	3
WTCHG_450976_291129	450976	291129	B1009V5	1844934	3
WTCHG_450976_291168	450976	291168	B1015V5	1710383	3
WTCHG_450976_292141	450976	292141	B1009V7	1648047	3
WTCHG_450976_292156	450976	292156	B1015V6	1518334	3
WTCHG_450976_293144	450976	293144	B1015V7	1657831	3
WTCHG_450976_293153	450976	293153	B1010V1	1731244	3
WTCHG_450976_294132	450976	294132	B1030V1	1669450	3
WTCHG_450976_294165	450976	294165	B1010V2	1605817	3
WTCHG_450976_295120	450976	295120	B1030V2	1761735	3
WTCHG_450976_295177	450976	295177	B1010V3	1790002	3
WTCHG_450976_296108	450976	296108	B1030V3	1837477	3
WTCHG_450976_296189	450976	296189	B1010V5	2016042	3
WTCHG_450977_201106	450977	201106	B1010V6	1619610	3
WTCHG_450977_201191	450977	201191	B1030V4	1805902	3
WTCHG_450977_202118	450977	202118	B1010V7	1602862	3
WTCHG_450977_202179	450977	202179	B1030V5	1542046	3
WTCHG_450977_203130	450977	203130	B1012V1	1713866	3
WTCHG_450977_203167	450977	203167	B1030V6	1672805	3
WTCHG_450977_204142	450977	204142	B1012V2	1780651	3
WTCHG_450977_204155	450977	204155	B1030V7	1688635	3
WTCHG_450977_205143	450977	205143	B1039V2	1750268	3
WTCHG_450977_205154	450977	205154	B1012V3	1674094	3
WTCHG_450977_206131	450977	206131	B1039V3	1685746	3
WTCHG_450977_206166	450977	206166	B1012V4	1771276	3
WTCHG_450977_207119	450977	207119	B1039V4	1676439	3
WTCHG_450977_207178	450977	207178	B1012V5	1732467	3
WTCHG_450977_208107	450977	208107	B1039V5	1737813	3
WTCHG_450977_208190	450977	208190	B1012V6	1722131	3
WTCHG_450977_209107	450977	209107	B1012V7	1766640	3
WTCHG_450977_209190	450977	209190	B1039V6	1623968	3
WTCHG_450977_210119	450977	210119	B1017V1	1566099	3
WTCHG_450977_210178	450977	210178	B1039V7	1904313	3
WTCHG_450977_211131	450977	211131	B1017V2	1766808	3
WTCHG_450977_211166	450977	211166	B1021V1	1889227	3
WTCHG_450977_212143	450977	212143	B1017V3	1722006	3
WTCHG_450977_212154	450977	212154	B1021V5	677885	3
WTCHG_450977_213142	450977	213142	B1021V7	1898358	3
WTCHG_450977_213155	450977	213155	B1017V4	1787927	3
WTCHG_450977_214130	450977	214130	B1006V1	1697063	3
WTCHG_450977_214167	450977	214167	B1017V5	1706226	3
WTCHG_450977_215118	450977	215118	B1006V2	1730791	3
WTCHG_450977_215179	450977	215179	B1017V6	1820522	3
WTCHG_450977_216106	450977	216106	B1006V4	1696751	3
WTCHG_450977_216191	450977	216191	B1018V1	1526165	3
WTCHG_450977_217108	450977	217108	B1018V2	1753349	3
WTCHG_450977_217189	450977	217189	B1006V5	1863259	3
WTCHG_450977_218120	450977	218120	B1018V3	1656915	3
WTCHG_450977_218177	450977	218177	B1006V6	1711782	3
WTCHG_450977_219132	450977	219132	B1018V5	1760566	3
WTCHG_450977_219165	450977	219165	B1006V7	1783866	3
WTCHG_450977_220144	450977	220144	B1018V6	1728571	3
WTCHG_450977_220153	450977	220153	B1033V2	1767666	3
WTCHG_450977_221141	450977	221141	B1033V3	1672563	3
WTCHG_450977_221156	450977	221156	B1018V7	1748925	3
WTCHG_450977_222129	450977	222129	B1033V4	1484708	3
WTCHG_450977_222168	450977	222168	B1022V1	1603200	3
WTCHG_450977_223117	450977	223117	B1033V5	1637648	3
WTCHG_450977_223180	450977	223180	B1022V2	1573665	3
WTCHG_450977_224105	450977	224105	B1033V6	1733567	3
WTCHG_450977_224192	450977	224192	B1022V3	1581047	3
WTCHG_450977_225109	450977	225109	B1022V4	1532816	3
WTCHG_450977_225188	450977	225188	B1033V7	1748828	3
WTCHG_450977_226121	450977	226121	B1022V5	1968292	3
WTCHG_450977_226176	450977	226176	B1035V3	1721758	3
WTCHG_450977_227133	450977	227133	B1022V6	1838447	3
WTCHG_450977_227164	450977	227164	B1035V4	1832555	3
WTCHG_450977_228145	450977	228145	B1022V7	1820704	3
WTCHG_450977_228152	450977	228152	B1013V1	1530186	3
WTCHG_450977_229140	450977	229140	B1013V3	1665116	3
WTCHG_450977_229157	450977	229157	B1024V1	1645679	3
WTCHG_450977_230128	450977	230128	B1013V5	1400131	3
WTCHG_450977_230169	450977	230169	B1024V2	1570577	3
WTCHG_450977_231116	450977	231116	B1013V6	1675513	3
WTCHG_450977_231181	450977	231181	B1024V3	1421867	3
WTCHG_450977_232104	450977	232104	B1013V7	1686446	3
WTCHG_450977_232193	450977	232193	B1024V4	1510101	3
WTCHG_450977_233110	450977	233110	B1024V5	1852865	3
WTCHG_450977_233187	450977	233187	B1016V1	1790419	3
WTCHG_450977_234122	450977	234122	B1024V6	1797226	3
WTCHG_450977_234175	450977	234175	B1016V3	1835178	3
WTCHG_450977_235134	450977	235134	B1024V7	1820569	3
WTCHG_450977_235163	450977	235163	B1016V4	1655266	3
WTCHG_450977_236146	450977	236146	B1025V1	2006992	3
WTCHG_450977_236151	450977	236151	B1016V5	1838558	3
WTCHG_450977_237139	450977	237139	B1016V6	1455503	3
WTCHG_450977_237158	450977	237158	B1025V2	729028	3
WTCHG_450977_238127	450977	238127	B1020V2	1573469	3
WTCHG_450977_238170	450977	238170	B1025V3	614337	3
WTCHG_450977_239115	450977	239115	B1020V3	1632660	3
WTCHG_450977_239182	450977	239182	B1025V4	1707472	3
WTCHG_450977_240103	450977	240103	B1020V4	1874985	3
WTCHG_450977_240194	450977	240194	B1025V5	1533941	3
WTCHG_450977_241111	450977	241111	B1025V6	1692515	3
WTCHG_450977_241186	450977	241186	B1020V6	1681957	3
WTCHG_450977_242123	450977	242123	B1025V7	544228	3
WTCHG_450977_242174	450977	242174	B1026V1	1596629	3
WTCHG_450977_243135	450977	243135	B1027V1	1509745	3
WTCHG_450977_243162	450977	243162	B1026V2	1540425	3
WTCHG_450977_244147	450977	244147	B1027V2	1877286	3
WTCHG_450977_244150	450977	244150	B1026V3	1780133	3
WTCHG_450977_245138	450977	245138	B1026V4	1636035	3
WTCHG_450977_245159	450977	245159	B1027V3	1675988	3
WTCHG_450977_246126	450977	246126	B1026V5	1488613	3
WTCHG_450977_246171	450977	246171	B1027V4	1748345	3
WTCHG_450977_247114	450977	247114	B1026V6	1671199	3
WTCHG_450977_247183	450977	247183	B1027V5	815528	3
WTCHG_450977_248102	450977	248102	B1026V7	1817751	3
WTCHG_450977_248195	450977	248195	B1027V6	1591798	3
WTCHG_450977_249112	450977	249112	B1029V1	1521014	3
WTCHG_450977_249185	450977	249185	B1028V2	1662112	3
WTCHG_450977_250124	450977	250124	B1029V2	1774437	3
WTCHG_450977_250173	450977	250173	B1028V4	6386	3
WTCHG_450977_251136	450977	251136	B1029V3	1493138	3
WTCHG_450977_251161	450977	251161	B1028V5	957889	3
WTCHG_450977_252148	450977	252148	B1029V4	1691402	3
WTCHG_450977_252149	450977	252149	B1028V7	1609078	3
WTCHG_450977_253137	450977	253137	B1031V3	1567775	3
WTCHG_450977_253160	450977	253160	B1029V5	1593264	3
WTCHG_450977_254125	450977	254125	B1031V4	1547341	3
WTCHG_450977_254172	450977	254172	B1029V6	1577517	3
WTCHG_450977_255113	450977	255113	B1031V5	1617492	3
WTCHG_450977_255184	450977	255184	B1029V7	1543689	3
WTCHG_450977_256101	450977	256101	B1031V6	1803152	3
WTCHG_450977_256196	450977	256196	B1034V1	1629535	3
WTCHG_450977_257101	450977	257101	B1001V2	1736133	3
WTCHG_450977_257196	450977	257196	B1034V2	1651532	3
WTCHG_450977_258113	450977	258113	B1001V3	1405452	3
WTCHG_450977_258184	450977	258184	B1034V3	1623007	3
WTCHG_450977_259125	450977	259125	B1001V4	1729000	3
WTCHG_450977_259172	450977	259172	B1034V4	1753494	3
WTCHG_450977_260137	450977	260137	B1001V5	1775483	3
WTCHG_450977_260160	450977	260160	B1034V5	1607720	3
WTCHG_450977_261148	450977	261148	B1034V6	1634570	3
WTCHG_450977_261149	450977	261149	B1001V6	1721998	3
WTCHG_450977_262136	450977	262136	B1034V7	1689570	3
WTCHG_450977_262161	450977	262161	B1001V7	1686712	3
WTCHG_450977_263124	450977	263124	B1037V1	1066822	3
WTCHG_450977_263173	450977	263173	B1003V1	1616449	3
WTCHG_450977_264112	450977	264112	B1037V2	1798006	3
